DataHora,TempoGasto,WIDTH,HEIGHT,MAX_ITER,RE_MIN,RE_MAX,IM_MIN,IM_MAX,Machine,Code,Schedule,ChunkSize,Threads
2026-09-23 16:03:32,79.8643,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
2026-09-23 16:06:49,79.7783,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,ponto_a_ponto,,,1
2026-09-23 16:22:17,22.8772,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,,,1
2026-09-23 16:23:06,23.0768,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,,,1
2026-09-23 16:26:20,92.3638,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,,,1
2026-09-23 16:29:34,92.1316,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,,,1
2026-09-23 16:32:48,92.3074,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,sequencial,,,1
2026-09-23 16:32:59,3.14097,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:33:10,3.08396,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:33:22,3.12495,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:34:04,11.804,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:34:45,11.8104,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:35:28,11.7678,8192,8192,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:38:16,47.505,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:41:06,47.3438,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:43:52,47.4903,16384,16384,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,sequencial,,,1
2026-09-23 16:44:04,5.78087,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 16:44:17,5.66023,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 16:44:30,5.61021,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 16:44:41,5.6608,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 16:44:53,5.57605,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,2
2026-09-23 16:45:06,5.58126,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,2
2026-09-23 16:45:18,6.12173,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,2
2026-09-23 16:45:30,5.48269,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,2
2026-09-23 16:45:43,5.70685,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64.0,2
2026-09-23 16:45:55,5.86757,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64.0,2
2026-09-23 16:46:07,5.75126,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64.0,2
2026-09-23 16:46:19,5.59071,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,2
2026-09-23 16:46:31,5.58641,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,2
2026-09-23 16:46:43,5.54348,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,2
2026-09-23 16:46:55,5.4857,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0.0,2
2026-09-23 16:47:08,5.76734,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0.0,2
2026-09-23 16:47:20,5.5223,4096,4096,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0.0,2
2026-09-23 16:48:08,21.7092,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 16:48:54,21.7784,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 16:49:40,21.2847,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 16:50:25,21.5326,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 16:51:10,21.5107,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 16:51:55,21.4207,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 16:52:40,21.3247,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,2
2026-09-23 16:53:25,21.3787,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,2
2026-09-23 16:54:11,21.4212,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,2
2026-09-23 16:54:56,21.411,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,2
2026-09-23 16:55:38,21.4011,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,2
2026-09-23 16:56:24,21.3573,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1024.0,2
2026-09-23 16:57:09,21.434,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64.0,2
2026-09-23 16:57:53,21.4057,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64.0,2
2026-09-23 16:58:38,21.4558,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,64.0,2
2026-09-23 16:59:23,21.3954,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,2
2026-09-23 17:00:08,21.3466,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,2
2026-09-23 17:00:54,21.3858,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,guided,1024.0,2
2026-09-23 17:01:39,21.3486,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0.0,2
2026-09-23 17:02:23,21.5015,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0.0,2
2026-09-23 17:03:08,21.3492,8192,8192,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,auto,0.0,2
2026-09-23 17:06:08,84.9662,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 17:09:08,84.9393,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 17:12:08,85.172,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,64.0,2
2026-09-23 17:15:07,84.7802,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 17:18:06,84.8489,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 17:21:05,84.8446,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,static,1024.0,2
2026-09-23 17:24:04,84.7,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,2
2026-09-23 17:27:00,84.6467,16384,16384,1000,-2.0,1.0,-1.5,1.5,deCasa,paralelo,dynamic,1.0,2
2026-09-23 20:22:59,99.4355,16384,16384,1000,-2,1,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1,2
2026-09-23 20:23:18,3.85825,4096,4096,1000,-2,1,-1.5,1.5,deCasa,paralelo_collapse,static,64,4
2026-09-23 20:23:33,7.29348,4096,4096,1000,-2,1,-1.5,1.5,deCasa,paralelo_collapse,static,1024,4
2026-09-23 20:23:45,4.45161,4096,4096,1000,-2,1,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1,4
2026-09-23 20:23:56,4.36442,4096,4096,1000,-2,1,-1.5,1.5,deCasa,paralelo_collapse,dynamic,1024,4
2026-09-23 20:24:08,5.46183,4096,4096,1000,-2,1,-1.5,1.5,deCasa,paralelo_collapse,guided,64,4
2026-09-23 20:24:20,5.19993,4096,4096,1000,-2,1,-1.5,1.5,deCasa,paralelo_collapse,guided,1024,4
2026-09-23 20:24:34,5.51188,4096,4096,1000,-2,1,-1.5,1.5,deCasa,paralelo_collapse,auto,0,4
2026-09-23 20:24:44,1.88727,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,64,4
2026-09-23 20:24:54,1.85841,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,static,1024,4
2026-09-23 20:25:04,2.12494,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1,4
2026-09-23 20:25:14,1.82329,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,dynamic,1024,4
2026-09-23 20:25:24,1.76477,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,64,4
2026-09-23 20:25:35,1.51339,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,guided,1024,4
2026-09-23 20:25:45,2.08657,4096,4096,5000,-0.745144,-0.742144,0.130326,0.133326,deCasa,paralelo_collapse,auto,0,4
